id,domain_code,domain_title,dai_code,dai_title,chu_code,chu_title,sho_code,sho_title,remarks,source_pdf,source_page
K4-8-ウ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,8,指導と管理,ウ,口腔機能向上に関する指導,,,機能障害の予防,000920688.pdf,17
K4-8-エ-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,8,指導と管理,エ,栄養指導,a,口腔機能に応じた栄養指導,,000920688.pdf,17
K4-8-オ-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,8,指導と管理,オ,リコールとメインテナンス,a,セルフケア（ホームケア）、プロフェッショナルケア,,000920688.pdf,17
K4-8-オ-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,8,指導と管理,オ,リコールとメインテナンス,b,残存組織の変化とその対応,※リベース、リライン（直接法と間接法）,000920688.pdf,17
K4-8-オ-c,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,8,指導と管理,オ,リコールとメインテナンス,c,咬合の変化とその対応,,000920688.pdf,17
K4-8-オ-d,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,8,指導と管理,オ,リコールとメインテナンス,d,機能低下とその対応,,000920688.pdf,17
K4-8-オ-e,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,8,指導と管理,オ,リコールとメインテナンス,e,補綴装置の破損とその対応,※技工操作,000920688.pdf,17
K4-8-オ-f,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,8,指導と管理,オ,リコールとメインテナンス,f,インプラントのメインテナンス,インプラント支持療法、インプラント周囲粘膜炎・インプラント周囲炎,000920688.pdf,17
K4-8-カ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,8,指導と管理,カ,治療効果の評価,,,,000920688.pdf,17
K5-1-ア-a,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,1,疾患・病態,ア,運動障害,a,脳血管疾患,,000920688.pdf,18
K5-1-ア-b,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,1,疾患・病態,ア,運動障害,b,関節疾患,,000920688.pdf,18
K5-1-ア-c,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,1,疾患・病態,ア,運動障害,c,骨折,,000920688.pdf,18
K5-1-ア-d,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,1,疾患・病態,ア,運動障害,d,廃用症候群,,000920688.pdf,18
K5-1-ア-e,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,1,疾患・病態,ア,運動障害,e,神経・筋疾患,Parkinson病,000920688.pdf,18
K5-1-イ-a,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,1,疾患・病態,イ,認知障害,a,認知症,,000920688.pdf,18
K5-1-ウ-a,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,1,疾患・病態,ウ,摂食嚥下障害,a,摂食行為・食物認知障害,,000920688.pdf,18
K5-1-ウ-b,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,1,疾患・病態,ウ,摂食嚥下障害,b,咀嚼障害,,000920688.pdf,18
K5-1-ウ-c,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,1,疾患・病態,ウ,摂食嚥下障害,c,嚥下障害,,000920688.pdf,18
K5-1-エ-a,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,1,疾患・病態,エ,誤嚥性肺炎,a,呼吸器系疾患,,000920688.pdf,18
K5-1-エ-b,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,1,疾患・病態,エ,誤嚥性肺炎,b,胃食道逆流症〈GERD〉,,000920688.pdf,18
K5-1-オ,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,1,疾患・病態,オ,フレイル,,,サルコペニア、ロコモティブシンドローム,000920688.pdf,18
K5-1-カ,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,1,疾患・病態,カ,その他,,,悪性腫瘍、腎尿路疾患,000920688.pdf,18
K5-2-ア-a,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,ア,治療計画,a,治療計画の立案・提示,※インフォームド・コンセント,000920688.pdf,18
K5-2-ア-b,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,ア,治療計画,b,治療の評価,主訴の改善,000920688.pdf,18
K5-2-イ-a,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,イ,治療の種類,a,キュアとケア,,000920688.pdf,18
K5-2-イ-b,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,イ,治療の種類,b,原因療法と対症療法,,000920688.pdf,18
K5-2-イ-c,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,イ,治療の種類,c,保存療法と外科療法,,000920688.pdf,18
K5-2-イ-d,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,イ,治療の種類,d,緩和療法、支持療法,,000920688.pdf,18
K5-2-ウ-a,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,ウ,ライフステージ別の治療,a,小児の治療,,000920688.pdf,18
K5-2-ウ-b,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,ウ,ライフステージ別の治療,b,成人の治療,,000920688.pdf,18
K5-2-ウ-c,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,ウ,ライフステージ別の治療,c,高齢者の治療,,000920688.pdf,18
K5-2-エ-a,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,エ,全身管理に留意すべき疾患,a,皮膚・粘膜疾患,,000920688.pdf,19
K5-2-エ-b,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,エ,全身管理に留意すべき疾患,b,呼吸器疾患,呼吸不全、気管支喘息、慢性閉塞性肺疾患〈COPD〉、誤嚥性肺炎,000920688.pdf,19
K5-2-エ-c,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,エ,全身管理に留意すべき疾患,c,循環器疾患,心筋梗塞、狭心症、不整脈、高血圧症、深部静脈血栓症、心不全、心内膜炎、弁膜症、先天性心疾患,000920688.pdf,19
K5-2-エ-d,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,エ,全身管理に留意すべき疾患,d,消化器疾患,消化性潰瘍、急性・慢性肝炎、肝硬変,000920688.pdf,19
K5-2-エ-e,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,エ,全身管理に留意すべき疾患,e,血液・造血器疾患,貧血、白血病、出血性素因,000920688.pdf,19
K5-2-エ-f,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,エ,全身管理に留意すべき疾患,f,腎疾患,慢性腎臓病〈CKD〉、腎不全,000920688.pdf,19
K5-2-エ-g,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,エ,全身管理に留意すべき疾患,g,精神疾患,認知症、統合失調症、うつ病,000920688.pdf,19
K5-2-エ-h,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,エ,全身管理に留意すべき疾患,h,神経・運動器疾患,脳内出血、脳梗塞、くも膜下出血、Alzheimer病、Parkinson病、てんかん、脳性麻痺、脊髄損傷、重症筋無力症、筋ジストロフィ,000920688.pdf,19
K5-2-エ-i,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,エ,全身管理に留意すべき疾患,i,内分泌・代謝・栄養疾患,糖尿病、甲状腺疾患、骨粗鬆症,000920688.pdf,19
K5-2-エ-j,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,エ,全身管理に留意すべき疾患,j,免疫・アレルギー疾患,免疫不全、膠原病、アレルギー疾患、後天性免疫不全症候群〈AIDS〉,000920688.pdf,19
K5-2-エ-k,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,エ,全身管理に留意すべき疾患,k,感染症,ウイルス感染症、細菌感染症、真菌感染症,000920688.pdf,19
K5-2-エ-l,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,エ,全身管理に留意すべき疾患,l,小児疾患,,000920688.pdf,19
K5-2-エ-m,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,エ,全身管理に留意すべき疾患,m,その他,アルコール・薬物等依存症、妊婦、臓器移植患者、菌交代症,000920688.pdf,19
K5-2-オ,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,2,治療の基礎,オ,障害者の治療,,,,000920688.pdf,19
K5-3-ア-a,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,3,加齢による口腔・顎顔面領域の症候,ア,機能的変化,a,咀嚼機能,,000920688.pdf,19
K5-3-ア-b,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,3,加齢による口腔・顎顔面領域の症候,ア,機能的変化,b,摂食嚥下機能,,000920688.pdf,19
K5-3-ア-c,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,3,加齢による口腔・顎顔面領域の症候,ア,機能的変化,c,発話機能,,000920688.pdf,19
K5-3-ア-d,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,3,加齢による口腔・顎顔面領域の症候,ア,機能的変化,d,感覚機能,,000920688.pdf,19
K5-3-ア-e,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,3,加齢による口腔・顎顔面領域の症候,ア,機能的変化,e,反射機能,,000920688.pdf,19
K5-3-イ-a,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,3,加齢による口腔・顎顔面領域の症候,イ,形態的変化,a,顔貌,,000920688.pdf,19
K5-3-イ-b,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,3,加齢による口腔・顎顔面領域の症候,イ,形態的変化,b,歯、歯列,,000920688.pdf,19
K5-3-イ-c,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,3,加齢による口腔・顎顔面領域の症候,イ,形態的変化,c,歯槽骨、顎骨,,000920688.pdf,19
K5-3-イ-d,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,3,加齢による口腔・顎顔面領域の症候,イ,形態的変化,d,口腔粘膜、舌、唾液腺,口腔乾燥、萎縮,000920688.pdf,19
K5-3-イ-e,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,3,加齢による口腔・顎顔面領域の症候,イ,形態的変化,e,顎関節、筋,,000920688.pdf,19
K5-4-ア-a,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,4,高齢者・有病者等に関連した臨床評価・診断・治療計画,ア,全身状態の評価,a,身体状態,日常生活動作〈ADL〉、手段的日常生活動作〈IADL〉、Barthel Index〈BI〉、Functional Independence Measure〈FIM〉,000920688.pdf,20
K5-4-ア-b,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,4,高齢者・有病者等に関連した臨床評価・診断・治療計画,ア,全身状態の評価,b,認知機能,改訂長谷川式簡易知能評価スケール〈HDS-R〉、Mini-Mental State Examination〈MMSE〉、Functional Assessment Staging〈FAST〉,000920688.pdf,20
K5-4-ア-c,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,4,高齢者・有病者等に関連した臨床評価・診断・治療計画,ア,全身状態の評価,c,心理,,000920688.pdf,20
K5-4-ア-d,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,4,高齢者・有病者等に関連した臨床評価・診断・治療計画,ア,全身状態の評価,d,行動,,000920688.pdf,20
K5-4-ア-e,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,4,高齢者・有病者等に関連した臨床評価・診断・治療計画,ア,全身状態の評価,e,栄養,,000920688.pdf,20
K5-4-ア-f,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,4,高齢者・有病者等に関連した臨床評価・診断・治療計画,ア,全身状態の評価,f,薬物,※ポリファーマシー、和漢薬（漢方薬）,000920688.pdf,20
K5-4-イ-a,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,4,高齢者・有病者等に関連した臨床評価・診断・治療計画,イ,口腔機能の評価,a,口腔機能および摂食嚥下機能,VF、VE、頸部聴診法、咳テスト、咀嚼機能検査、舌圧検査、オーラルディアドコキネシス、ブローイング検査、反復唾液嚥下テスト〈RSST〉、改訂水飲みテスト〈MWST〉、フードテスト、嚥下スクリーニング質問紙,000920688.pdf,20
K5-4-イ-b,kakuron5,各論Ⅴ配慮が必要な高齢者・有病者・障害者等に関連した疾患・病態・予防ならびに歯科診療,4,高齢者・有病者等に関連した臨床評価・診断・治療計画,イ,口腔機能の評価,b,発話機能,,000920688.pdf,20
